Pseudo-terminal will not be allocated because stdin is not a terminal.
Warning: Permanently added '[a.pinggy.io]:443' (RSA) to the list of known hosts.
Allocated port 9 for remote forward to localhost:3000
You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
http://iucyx-173-23-242-51.run.pinggy-free.link
https://iucyx-173-23-242-51.run.pinggy-free.link

RB: 0, SB: 0, TC: 0, AC: 0               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 1420, SB: 181, TC: 1, AC: 1               
RB: 1420, SB: 181, TC: 1, AC: 1               
RB: 1420, SB: 5333, TC: 1, AC: 1               
RB: 1420, SB: 5333, TC: 1, AC: 0               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 203250, SB: 1103212, TC: 151, AC: 6               
RB: 203250, SB: 1103212, TC: 151, AC: 6               
RB: 203250, SB: 1103212, TC: 151, AC: 6               
RB: 203250, SB: 1103212, TC: 151, AC: 6               
RB: 203250, SB: 1103212, TC: 151, AC: 6               
RB: 203250, SB: 1103212, TC: 151, AC: 6               
RB: 204866, SB: 1104216, TC: 152, AC: 5               
RB: 204866, SB: 1104216, TC: 152, AC: 5               
RB: 204866, SB: 1104216, TC: 152, AC: 5               
RB: 204866, SB: 1104216, TC: 152, AC: 5               
RB: 204866, SB: 1104216, TC: 152, AC: 4               
RB: 204866, SB: 1104216, TC: 153, AC: 5               
RB: 204866, SB: 1104216, TC: 153, AC: 5               
RB: 204866, SB: 1104216, TC: 153, AC: 5               
RB: 204866, SB: 1104216, TC: 153, AC: 5               
RB: 209977, SB: 1104732, TC: 156, AC: 8               
RB: 209977, SB: 1104732, TC: 156, AC: 8               
RB: 209977, SB: 1104732, TC: 156, AC: 8               
RB: 209977, SB: 1104732, TC: 156, AC: 7               
RB: 209977, SB: 1104732, TC: 157, AC: 8               
RB: 209977, SB: 1104732, TC: 157, AC: 8               
RB: 209977, SB: 1104732, TC: 157, AC: 8               
RB: 209977, SB: 1104732, TC: 157, AC: 7               
RB: 209977, SB: 1104732, TC: 158, AC: 8               
RB: 209977, SB: 1104732, TC: 158, AC: 8               
RB: 210863, SB: 1105257, TC: 157, AC: 9               
RB: 210863, SB: 1105257, TC: 157, AC: 9               
RB: 210863, SB: 1105257, TC: 157, AC: 9               
RB: 210863, SB: 1105257, TC: 157, AC: 8               
RB: 210863, SB: 1105257, TC: 158, AC: 9               
RB: 210863, SB: 1105257, TC: 158, AC: 9               
RB: 210863, SB: 1105257, TC: 158, AC: 9               
RB: 210863, SB: 1105257, TC: 158, AC: 8               
RB: 210863, SB: 1105257, TC: 159, AC: 9               
RB: 212635, SB: 1105281, TC: 159, AC: 11               
RB: 212635, SB: 1105281, TC: 159, AC: 11               
RB: 212635, SB: 1105281, TC: 159, AC: 10               
RB: 212635, SB: 1105281, TC: 160, AC: 11               
RB: 212635, SB: 1105281, TC: 160, AC: 11               
RB: 213521, SB: 1105293, TC: 160, AC: 9               
RB: 213521, SB: 1105293, TC: 160, AC: 7               
RB: 213521, SB: 1105293, TC: 160, AC: 7               
RB: 213521, SB: 1105293, TC: 160, AC: 7               
RB: 213521, SB: 1105293, TC: 160, AC: 6               
RB: 213521, SB: 1105293, TC: 161, AC: 7               
RB: 214407, SB: 1105305, TC: 161, AC: 8               
RB: 214407, SB: 1105305, TC: 161, AC: 8               
RB: 214407, SB: 1105305, TC: 161, AC: 7               
RB: 214407, SB: 1105305, TC: 162, AC: 8               
RB: 214407, SB: 1105305, TC: 162, AC: 7               
RB: 214407, SB: 1105305, TC: 163, AC: 8               
RB: 214407, SB: 1105305, TC: 163, AC: 8               
RB: 214407, SB: 1105305, TC: 163, AC: 8               
RB: 214407, SB: 1105305, TC: 163, AC: 7               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 214407, SB: 1105305, TC: 164, AC: 8               
RB: 220244, SB: 1111319, TC: 163, AC: 9               
RB: 220244, SB: 1111319, TC: 163, AC: 9               
RB: 220244, SB: 1111319, TC: 163, AC: 8               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 220244, SB: 1111319, TC: 164, AC: 9               
RB: 232688, SB: 1114346, TC: 165, AC: 11               
RB: 232688, SB: 1114346, TC: 165, AC: 11               
RB: 232688, SB: 1114346, TC: 165, AC: 11               
RB: 232688, SB: 1114346, TC: 165, AC: 11               
RB: 232688, SB: 1114346, TC: 165, AC: 11               
RB: 232688, SB: 1114346, TC: 165, AC: 11               
RB: 232688, SB: 1114346, TC: 165, AC: 10               
RB: 232688, SB: 1114346, TC: 166, AC: 11               
RB: 232688, SB: 1114346, TC: 166, AC: 11               
RB: 233574, SB: 1115361, TC: 166, AC: 11               
RB: 233574, SB: 1115361, TC: 166, AC: 11               
RB: 233574, SB: 1115361, TC: 166, AC: 11               
RB: 233574, SB: 1115361, TC: 166, AC: 11               
RB: 233574, SB: 1115361, TC: 166, AC: 10               
RB: 233574, SB: 1115361, TC: 167, AC: 11               
RB: 233574, SB: 1115361, TC: 167, AC: 10               
RB: 233574, SB: 1115361, TC: 168, AC: 11               
RB: 233574, SB: 1115361, TC: 168, AC: 11               
RB: 235346, SB: 1115385, TC: 168, AC: 9               
RB: 235346, SB: 1115385, TC: 168, AC: 9               
RB: 235346, SB: 1115385, TC: 168, AC: 9               
RB: 235346, SB: 1115385, TC: 168, AC: 8               
RB: 235346, SB: 1115385, TC: 169, AC: 9               
RB: 235346, SB: 1115385, TC: 169, AC: 9               
RB: 236232, SB: 1115397, TC: 169, AC: 9               
RB: 236232, SB: 1115397, TC: 169, AC: 8               
RB: 236232, SB: 1115397, TC: 170, AC: 9               
RB: 236232, SB: 1115397, TC: 170, AC: 9               
RB: 237118, SB: 1115409, TC: 170, AC: 8               
RB: 237118, SB: 1115409, TC: 170, AC: 7               
RB: 237118, SB: 1115409, TC: 170, AC: 6               
RB: 237118, SB: 1115409, TC: 170, AC: 0               
RB: 237118, SB: 1115409, TC: 170, AC: 4294967295               
RB: 237118, SB: 1115409, TC: 171, AC: 0               
RB: 237118, SB: 1115409, TC: 171, AC: 4294967295               
RB: 237118, SB: 1115409, TC: 172, AC: 0               
RB: 237118, SB: 1115409, TC: 172, AC: 4294967295               
RB: 237118, SB: 1115409, TC: 173, AC: 0               
RB: 237118, SB: 1115409, TC: 173, AC: 4294967295               
RB: 237118, SB: 1115409, TC: 174, AC: 0               
RB: 237118, SB: 1115409, TC: 174, AC: 4294967295               
RB: 237118, SB: 1115409, TC: 175, AC: 0               
RB: 237118, SB: 1115409, TC: 175, AC: 4294967295               
RB: 237118, SB: 1115409, TC: 176, AC: 0               
RB: 237118, SB: 1115409, TC: 176, AC: 0               
RB: 237832, SB: 1115409, TC: 171, AC: 1               
RB: 237832, SB: 1115409, TC: 171, AC: 1               
RB: 237832, SB: 1115409, TC: 171, AC: 1               
RB: 237832, SB: 1115409, TC: 171, AC: 1               
RB: 237832, SB: 1115409, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 239411, SB: 1130707, TC: 171, AC: 1               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 245796, SB: 1139450, TC: 176, AC: 6               
RB: 254146, SB: 1242007, TC: 176, AC: 6               
RB: 254146, SB: 1242007, TC: 176, AC: 6               
RB: 254146, SB: 1242007, TC: 176, AC: 5               
RB: 254146, SB: 1242007, TC: 177, AC: 6               
RB: 254146, SB: 1242007, TC: 177, AC: 6               
RB: 255032, SB: 1242019, TC: 177, AC: 7               
RB: 255032, SB: 1242019, TC: 177, AC: 7               
RB: 255032, SB: 1242019, TC: 177, AC: 6               
RB: 255032, SB: 1242019, TC: 178, AC: 7               
RB: 255032, SB: 1242019, TC: 178, AC: 7               
RB: 255918, SB: 1242031, TC: 178, AC: 8               
RB: 255918, SB: 1242031, TC: 178, AC: 8               
RB: 255918, SB: 1242031, TC: 178, AC: 8               
RB: 255918, SB: 1242031, TC: 178, AC: 7               
RB: 255918, SB: 1242031, TC: 179, AC: 8               
RB: 256804, SB: 1242043, TC: 179, AC: 9               
RB: 256804, SB: 1242043, TC: 179, AC: 8               
RB: 256804, SB: 1242043, TC: 179, AC: 8               
RB: 256804, SB: 1242043, TC: 179, AC: 7               
RB: 256804, SB: 1242043, TC: 180, AC: 8               
RB: 256804, SB: 1242043, TC: 180, AC: 8               
RB: 257690, SB: 1242055, TC: 180, AC: 7               
RB: 257690, SB: 1242055, TC: 180, AC: 7               
RB: 257690, SB: 1242055, TC: 180, AC: 7               
RB: 257690, SB: 1242055, TC: 180, AC: 6               
RB: 257690, SB: 1242055, TC: 181, AC: 7               
RB: 258576, SB: 1242067, TC: 181, AC: 8               
RB: 258576, SB: 1242067, TC: 181, AC: 8               
RB: 258576, SB: 1242067, TC: 181, AC: 7               
RB: 258576, SB: 1242067, TC: 182, AC: 8               
RB: 258576, SB: 1242067, TC: 182, AC: 8               
RB: 259462, SB: 1242079, TC: 182, AC: 9               
RB: 259462, SB: 1242079, TC: 182, AC: 7               
RB: 259462, SB: 1242079, TC: 182, AC: 7               
RB: 260348, SB: 1242079, TC: 183, AC: 8               
RB: 260348, SB: 1242079, TC: 183, AC: 8               
RB: 260348, SB: 1242079, TC: 183, AC: 7               
RB: 260348, SB: 1242079, TC: 184, AC: 8               
RB: 260348, SB: 1242079, TC: 184, AC: 8               
RB: 260348, SB: 1242079, TC: 184, AC: 8               
RB: 260348, SB: 1242079, TC: 184, AC: 7               
RB: 260348, SB: 1242079, TC: 185, AC: 8               
RB: 261234, SB: 1242103, TC: 184, AC: 8               
RB: 261234, SB: 1242103, TC: 184, AC: 8               
RB: 262120, SB: 1242103, TC: 185, AC: 9               
RB: 262120, SB: 1242103, TC: 185, AC: 8               
RB: 262120, SB: 1242103, TC: 185, AC: 8               
RB: 262120, SB: 1242103, TC: 186, AC: 9               
RB: 262120, SB: 1242115, TC: 185, AC: 9               
RB: 262120, SB: 1242115, TC: 185, AC: 9               
RB: 263006, SB: 1242115, TC: 186, AC: 2               
RB: 263006, SB: 1242115, TC: 186, AC: 2               
RB: 263006, SB: 1242115, TC: 186, AC: 1               
RB: 263006, SB: 1242115, TC: 187, AC: 2               
RB: 263006, SB: 1242115, TC: 187, AC: 2               
RB: 263006, SB: 1242127, TC: 187, AC: 3               
RB: 263006, SB: 1242127, TC: 187, AC: 3               
RB: 263006, SB: 1242127, TC: 187, AC: 2               
RB: 263006, SB: 1242127, TC: 188, AC: 3               
RB: 263006, SB: 1242127, TC: 188, AC: 3               
RB: 263892, SB: 1242139, TC: 188, AC: 3               
RB: 263892, SB: 1242139, TC: 188, AC: 3               
RB: 263892, SB: 1242139, TC: 188, AC: 2               
RB: 263892, SB: 1242139, TC: 189, AC: 3               
RB: 264778, SB: 1242151, TC: 188, AC: 3               
RB: 264778, SB: 1242151, TC: 188, AC: 2               
RB: 264778, SB: 1242151, TC: 188, AC: 2               
RB: 264778, SB: 1242151, TC: 188, AC: 2               
RB: 264778, SB: 1242151, TC: 188, AC: 1               
RB: 264778, SB: 1242151, TC: 189, AC: 2               
RB: 265664, SB: 1242163, TC: 189, AC: 1               
RB: 265664, SB: 1242163, TC: 189, AC: 1               
RB: 266550, SB: 1242163, TC: 190, AC: 2               
RB: 266550, SB: 1242163, TC: 190, AC: 2               
RB: 266550, SB: 1242163, TC: 190, AC: 1               
RB: 266550, SB: 1242163, TC: 191, AC: 2               
RB: 266550, SB: 1242163, TC: 191, AC: 2               
RB: 267436, SB: 1242175, TC: 191, AC: 3               
RB: 267436, SB: 1242175, TC: 191, AC: 3               
RB: 267436, SB: 1242175, TC: 191, AC: 2               
RB: 267436, SB: 1242175, TC: 192, AC: 3               
RB: 267436, SB: 1242175, TC: 192, AC: 2               
RB: 267436, SB: 1242175, TC: 193, AC: 3               
RB: 267436, SB: 1242175, TC: 193, AC: 2               
RB: 267436, SB: 1242175, TC: 194, AC: 3               
RB: 267436, SB: 1242175, TC: 194, AC: 2               
RB: 267436, SB: 1242175, TC: 195, AC: 3               
RB: 267436, SB: 1242175, TC: 195, AC: 2               
RB: 267436, SB: 1242175, TC: 196, AC: 3               
RB: 267436, SB: 1242175, TC: 196, AC: 2               
RB: 267436, SB: 1242175, TC: 197, AC: 3               
RB: 267436, SB: 1242175, TC: 197, AC: 2               
RB: 267436, SB: 1242175, TC: 198, AC: 3               
RB: 267436, SB: 1242175, TC: 198, AC: 3               
RB: 267436, SB: 1242187, TC: 192, AC: 4               
RB: 267436, SB: 1242187, TC: 192, AC: 4               
RB: 267436, SB: 1242187, TC: 192, AC: 4               
RB: 267436, SB: 1242187, TC: 192, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 269697, SB: 1249835, TC: 193, AC: 4               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 277834, SB: 1301400, TC: 197, AC: 8               
RB: 284527, SB: 1303657, TC: 198, AC: 7               
RB: 284527, SB: 1303657, TC: 198, AC: 6               
RB: 284527, SB: 1303657, TC: 199, AC: 7               
RB: 284527, SB: 1303657, TC: 199, AC: 7               
RB: 284527, SB: 1303657, TC: 199, AC: 7               
RB: 285413, SB: 1303669, TC: 199, AC: 8               
RB: 285413, SB: 1303669, TC: 199, AC: 8               
RB: 285413, SB: 1303669, TC: 199, AC: 8               
RB: 285413, SB: 1303669, TC: 199, AC: 7               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 285413, SB: 1303669, TC: 200, AC: 8               
RB: 291892, SB: 1320577, TC: 200, AC: 9               
RB: 291892, SB: 1320577, TC: 200, AC: 9               
RB: 291892, SB: 1320577, TC: 200, AC: 9               
RB: 291892, SB: 1320577, TC: 200, AC: 9               
RB: 291892, SB: 1320577, TC: 200, AC: 9               
RB: 291892, SB: 1320577, TC: 200, AC: 9               
RB: 291892, SB: 1320577, TC: 200, AC: 9               
RB: 291892, SB: 1320577, TC: 200, AC: 8               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 291892, SB: 1320577, TC: 201, AC: 9               
RB: 301870, SB: 1323601, TC: 201, AC: 10               
RB: 301870, SB: 1323601, TC: 201, AC: 10               
RB: 301870, SB: 1323601, TC: 201, AC: 9               
RB: 301870, SB: 1323601, TC: 202, AC: 10               
RB: 301870, SB: 1323601, TC: 202, AC: 10               
RB: 301870, SB: 1323601, TC: 202, AC: 10               
RB: 301870, SB: 1323601, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 10               
RB: 303503, SB: 1332240, TC: 202, AC: 9               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 303503, SB: 1332240, TC: 203, AC: 10               
RB: 317543, SB: 1344114, TC: 203, AC: 11               
RB: 317543, SB: 1344114, TC: 203, AC: 11               
RB: 317543, SB: 1344114, TC: 203, AC: 11               
RB: 317543, SB: 1344114, TC: 203, AC: 11               
RB: 317543, SB: 1344114, TC: 203, AC: 10               
RB: 317543, SB: 1344114, TC: 204, AC: 11               
RB: 317543, SB: 1344114, TC: 204, AC: 11               
RB: 317543, SB: 1344114, TC: 204, AC: 11               
RB: 317543, SB: 1344114, TC: 204, AC: 11               
RB: 317543, SB: 1344114, TC: 204, AC: 10               
RB: 317543, SB: 1344114, TC: 205, AC: 11               
RB: 317543, SB: 1344114, TC: 205, AC: 11               
RB: 321010, SB: 1344639, TC: 204, AC: 10               
RB: 321010, SB: 1344639, TC: 204, AC: 10               
RB: 321010, SB: 1344639, TC: 204, AC: 9               
RB: 321010, SB: 1344639, TC: 205, AC: 10               
RB: 321010, SB: 1344639, TC: 205, AC: 10               
RB: 321896, SB: 1344651, TC: 205, AC: 11               
RB: 321896, SB: 1344651, TC: 205, AC: 11               
RB: 321896, SB: 1344651, TC: 205, AC: 11               
RB: 321896, SB: 1344651, TC: 205, AC: 11               
RB: 321896, SB: 1344651, TC: 205, AC: 10               
RB: 321896, SB: 1344651, TC: 206, AC: 11               
RB: 321896, SB: 1344651, TC: 206, AC: 11               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 323530, SB: 1352311, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
